[Passage marker steps]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/.github/workflows/gcp-nix.yml#L675-L698
[Runtime/environment identity]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/ci/tron-build/test_runtime.py#L30-L51
[Case execution records]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/t/testlog.cpp#L17-L25
[Captured test logs and command headers]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L3159-L3187
[Lint target]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/GNUmakefile#L693-L706
[Local capacity check]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L1996-L2000
[Platform-keyed record]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L1731-L1736
[Whole-host benchmark scheduling]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L3676-L3684
[Benchmark slice widths]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice_bench_manifest.py#L14
[Workflow validation rules]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/.github/AGENTS.md#L19-L20
[Existing struct forward declarations]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/kernels/expr.hpp#L17-L22
[Host matrix-expression constructor]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/tensor/tensor.hpp#L270-L275
[Host row chunk reads]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/tensor/tensor.hpp#L81-L85
[Packed weighted-sum constructor]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/models/kv_cache.hpp#L2066-L2119
[Float extraction and bf16 narrowing]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/models/kv_cache.hpp#L2416-L2463
[EAGLE retained slot and storage location]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/models/kv_cache.hpp#L717-L735
[Allocation and geometry guard]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/models/kv_cache.hpp#L1150-L1165
[Reclaimable restore and EAGLE exclusion]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/models/kv_cache.hpp#L946-L981
[Uniform and mixed-retention access]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/models/kv_cache.hpp#L1285-L1299
[Real QK/PV fixtures and unavailable warnings]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/t/t_amx_numerics.cpp#L144-L240
[Fake AMX definitions]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/t/t_amx_dispatch_dtype.cpp#L166-L190
[Runtime AMX disable and process caching]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/src/tron/kernels/amx_attn.cpp#L58-L85
[Aspirational dependency directions]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/README.code-org.md#L55-L78
[Existing tensor include]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/kernels/dotter.hpp#L1-L12
[Expression tensor include]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/h/tron/kernels/expr.hpp#L10-L22
[Runner, runtime restore, and failure-only upload]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/.github/workflows/gcp-nix.yml#L535-L588
[Printed runtime and environment paths]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/ci/tron-build/test_runtime.py#L133-L136
[Log directory retention]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L2766-L2770
[Per-binary success lines]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L2920-L2926
[Per-binary logs and captured output]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L3148-L3187
[Update and new benchmark records]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L6444-L6454
[Scoped generator commands]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/ingest/AGENTS.md#L1-L39
[Required ingestion tests]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/.github/workflows/gcp-nix.yml#L224-L237
[Note checker]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/GNUmakefile#L675-L684
[Required Haskell formatting and Note check]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/flake.nix#L2217-L2233
[Exact CI lint reproduction]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/README.ci.md#L169-L175
[Missing benchmark records]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L1810-L1821
[Benchmark record check option]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L6434-L6437
[Ten-run log retention limit]	https://github.com/positron-ai/tron/blob/2880c3aa9b0eff87eb6b480845e4006fba1416e7/bin/slice#L114
[Packed K rejects 8 lanes]	https://github.com/positron-ai/tron/blob/30c4ac82cbb6959f7e4f66b29efb36f5e0749b48/h/tron/models/kv_cache.hpp#L35-L39
[K storage helpers and operations]	https://github.com/positron-ai/tron/blob/30c4ac82cbb6959f7e4f66b29efb36f5e0749b48/h/tron/kernels/k_vnni.hpp#L109-L225
[F05]	claude-review-design-new-tensor-type-r1.html#F05
[F50]	claude-review-design-new-tensor-type-r1.html#F50
Recorded GitHub review and issue details	../evidence/github-review.json
original issue assignment	../evidence/issue-verification.json
original issue body	../evidence/issue-body.md
source audit	../evidence/source-audit.json
formula checks	../evidence/layout-checks.json
original generated-file checks	../evidence/artifact-validation.json
